"","OID","GPS_Lon","GPS_Lat","Lon_UTM","Lat_UTM","date","md","month","year","data_source","hyd_bin","Topo_DEM","dem_source","NOAA_Station","station_lat","station_lon","station_id","Daily_WL","Daily_D","Monthly_HWL","Monthly_HD","Monthly_LWL","Monthly_LD","Monthly_MWL","Monthly_MD","Dist_NearBL","Dist_NearEFB","MeanREI","MeanFetch","medianVH","medianVV","medianVH_VV_ratio","medianNDVI","medianNDWI"
"182",358,-84.2440400000459,46.1831599999342,249641.987677234,5119514.90099923,"2016-06-29","06-29",6,2016,"MISIN",1,176.6262207,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.178779300000002,176.937,0.310779300000007,176.543,-0.083220699999998,176.808,0.181779299999988,4492.34842750626,46.6005710986574,10679.8330078125,2555.76049804688,-16.7822053297383,-9.65569077625741,1.63988482063975,0.49976173043251,-0.58204448223114
"183",360,-84.2438599998391,46.1835600003938,249657.696006409,5119558.77424416,"2016-06-29","06-29",6,2016,"MISIN",1,176.4445648,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.360435200000012,176.937,0.492435200000017,176.543,0.098435200000012,176.808,0.363435199999998,4466.78494598545,46.6005710986574,10648.447265625,2545.6484375,-19.9718812793112,-10.0305213282171,1.95369462061471,0.652182817459106,-0.507549345493317
"184",366,-84.2434099997716,46.1848899996737,249698.46518562,5119705.12136738,"2016-06-29","06-29",6,2016,"MISIN",1,176.4350586,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.369941400000016,176.937,0.501941400000021,176.543,0.107941400000016,176.808,0.372941400000002,4376.71154533033,116.847901944764,11059.26953125,2660.79418945312,-20.0193256515206,-11.8110217658067,1.66135629618384,0.527481079101562,-0.558121502399445
"185",368,-84.2433499997027,46.1859400004307,249707.865575961,5119821.59052574,"2016-06-29","06-29",6,2016,"MISIN",1,176.4499969,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.355003100000005,176.937,0.48700310000001,176.543,0.093003100000004,176.808,0.358003099999991,4292.67987291483,96.237882881798,11161.3681640625,2679.18017578125,-19.3795831043491,-8.08571534964401,2.34657075496324,0.440999209880829,-0.496805667877197
"186",369,-84.2434899998636,46.1867999996203,249700.969397748,5119917.58100875,"2016-06-29","06-29",6,2016,"MISIN",1,176.3766479,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.428352100000012,176.937,0.560352100000017,176.543,0.166352100000012,176.808,0.431352099999998,4215.03169865518,63.8506029038848,10875.0576171875,2602.15844726562,-16.8727995119484,-9.64136664341955,1.69902177526664,0.512282013893127,-0.520951628684998
"187",370,-84.2433899997487,46.1873699998257,249711.275702453,5119980.59433729,"2016-06-29","06-29",6,2016,"MISIN",1,176.3905487,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.414451299999996,176.937,0.546451300000001,176.543,0.152451299999996,176.808,0.417451299999982,4174.27145111645,63.8506029038848,10588.859375,2524.4873046875,-16.9515492825601,-8.9008939676349,1.8628255691435,0.399830490350723,-0.38995561003685
"188",371,-84.2432100004411,46.1880099996618,249728.072999882,5120051.13244301,"2016-06-29","06-29",6,2016,"MISIN",1,176.4381561,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.366843900000021,176.937,0.498843900000026,176.543,0.10484390000002,176.808,0.369843900000006,4132.86924818688,26.2264458468782,11356.1162109375,2733.04370117188,-19.3517539508375,-6.82485710846498,2.51883659407942,0.404628992080688,-0.475405812263489
"189",372,-84.2433800001868,46.1888099996818,249718.589726315,5120140.55148735,"2016-06-29","06-29",6,2016,"MISIN",1,176.329895,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.475105000000013,176.937,0.607105000000018,176.543,0.213105000000013,176.808,0.478104999999999,4060.6020351906,21.0528609702046,11132.3076171875,2671.41430664062,-22.7295099916502,-10.1752196062592,2.22370290128944,0.264738172292709,-0.15891669690609
"190",373,-84.2432600000489,46.1889800003268,249728.621705644,5120159.06046749,"2016-06-29","06-29",6,2016,"MISIN",1,176.4219208,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.383079199999997,176.937,0.515079200000002,176.543,0.121079199999997,176.808,0.386079199999983,4053.93780372461,21.0528609702046,11472.189453125,2755.64282226562,-20.360081303441,-9.82423293126106,2.38586608069416,0.300979882478714,-0.166060447692871
"191",377,-84.2434200002328,46.189520000048,249718.729052163,5120219.56108504,"2016-06-29","06-29",6,2016,"MISIN",1,176.3716583,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.4333417,176.937,0.565341700000005,176.543,0.171341699999999,176.808,0.436341699999986,4003.2263289889,61.3040725938162,11271.830078125,2705.72338867188,-16.5298977927045,-8.23024453880459,2.00843337215171,0.453439086675644,-0.512333273887634
"192",380,-84.2434000002098,46.1900999998152,249722.907529822,5120283.93786318,"2016-06-29","06-29",6,2016,"MISIN",1,176.395752,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.409248000000019,176.937,0.541248000000024,176.543,0.147248000000019,176.808,0.412248000000005,3959.87146958741,64.5122410083855,11829.4091796875,2838.14990234375,-19.8491667871613,-9.45937695347034,2.06127217783156,0.517670214176178,-0.464867383241653
"193",384,-84.2432600000489,46.1906999996054,249736.436180624,5120350.15806552,"2016-06-29","06-29",6,2016,"MISIN",1,176.300705,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.504295000000013,176.937,0.636295000000018,176.543,0.242295000000013,176.808,0.507294999999999,3922.43032457864,21.0527256688818,12166.2333984375,2916.61645507812,-20.0634430203272,-7.33802320094747,2.36667729842981,0.297335773706436,-0.296142667531967
"194",386,-84.2434499998176,46.1908700002503,249722.548064347,5120369.64523392,"2016-06-29","06-29",6,2016,"MISIN",1,176.3383942,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.466605799999996,176.937,0.598605800000001,176.543,0.204605799999996,176.808,0.469605799999982,3898.84822375687,3.08900667055129,12229.55078125,2924.52319335938,-17.5879061609808,-10.2395849478379,1.45692606194656,0.581088721752167,-0.358355700969696
"195",387,-84.2434099997716,46.1908700002503,249725.634491169,5120369.51901314,"2016-06-29","06-29",6,2016,"MISIN",1,176.3326111,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.472388899999999,176.937,0.604388900000004,176.543,0.210388899999998,176.808,0.475388899999984,3901.13080476847,2.31672023478309,12229.55078125,2924.52319335938,-17.5879061609808,-10.2395849478379,1.45692606194656,0.581088721752167,-0.358355700969696
"196",388,-84.2433800001868,46.1908700002504,249727.949276588,5120369.42435001,"2016-06-29","06-29",6,2016,"MISIN",1,176.2320404,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.572959600000019,176.937,0.704959600000024,176.543,0.310959600000018,176.808,0.575959600000004,3902.84344102741,2.31672023478309,12229.55078125,2924.52319335938,-17.5879061609808,-10.2395849478379,1.45692606194656,0.581088721752167,-0.358355700969696
"197",389,-84.243119999888,46.191100000065,249749.055984494,5120394.1577029,"2016-06-29","06-29",6,2016,"MISIN",1,176.3512115,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.453788500000002,176.937,0.585788500000007,176.543,0.191788500000001,176.808,0.456788499999988,3900.60468773205,32.5151020868062,12182.2001953125,2909.73950195312,-17.0790404814515,-6.34981631962332,2.78053448189389,0.492585957050323,-0.343343734741211
"198",391,-84.2433600001638,46.1914799996023,249732.264048871,5120437.13419311,"2016-06-29","06-29",6,2016,"MISIN",1,176.6381989,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.166801100000015,176.937,0.29880110000002,176.543,-0.095198899999986,176.808,0.169801100000001,3858.65655499902,44.2419607336028,12287.583984375,2930.5341796875,-18.061340029373,-7.8816425503285,2.28728719583175,0.385508805513382,-0.243269801139832
"199",392,-84.2439300003692,46.1915199996484,249688.464764828,5120443.37709362,"2016-06-29","06-29",6,2016,"MISIN",1,176.2683563,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.536643700000013,176.937,0.668643700000018,176.543,0.274643700000013,176.808,0.539643699999999,3822.85679871575,34.53308383734,11580.0576171875,2765.05712890625,-18.6220782245112,-9.33140249565287,2.18554514971876,0.538561344146729,-0.439122915267944
"200",394,-84.2440899996538,46.1918100004313,249677.437212581,5120476.10211418,"2016-06-29","06-29",6,2016,"MISIN",1,176.3955536,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.409446400000007,176.937,0.541446400000012,176.543,0.147446400000007,176.808,0.412446399999993,3792.14406178038,33.274538850208,11499.94140625,2741.81469726562,-19.8063367156618,-8.55385319755593,2.18126643395901,0.406878560781479,-0.466895192861557
"201",396,-84.2439700004152,46.1921699999455,249688.33226943,5120515.72052861,"2016-06-29","06-29",6,2016,"MISIN",1,176.3519135,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.453086500000012,176.937,0.585086500000017,176.543,0.191086500000011,176.808,0.456086499999998,3772.59908843655,41.0891837959654,12075.798828125,2865.16455078125,-18.7369081396043,-5.00776757781315,3.57397691110114,0.380023032426834,-0.230882689356804
"202",1277,-84.2433899997487,46.1882099998916,249715.092097204,5120073.9210943,"2016-06-29","06-29",6,2016,"MISIN",1,176.4327698,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.372230200000018,176.937,0.504230200000023,176.543,0.110230200000018,176.808,0.375230200000004,4107.27155859881,2.35419201443592,10985.2,2640.179,-18.6142758556924,-7.07629053193629,2.58280693883911,0.216221690177917,-0.189559653401375
"203",1278,-84.2433800001868,46.1882299999146,249715.954573572,5120076.11160897,"2016-06-29","06-29",6,2016,"MISIN",1,176.3840332,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.805,0.420966800000002,176.937,0.552966800000007,176.543,0.158966800000002,176.808,0.423966799999988,4106.23156515085,2.35419201443592,10985.2,2640.179,-20.8380170394571,-8.99108804997738,2.35050385172536,0.57471239566803,-0.540309071540833
"204",236,-84.2234599997791,46.1632499999876,251140.297246301,5117238.08987246,"2016-06-30","06-30",6,2016,"MISIN",1,176.7839813,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.059018699999996,176.937,0.153018700000018,176.543,-0.240981299999987,176.808,0.024018699999999,7214.88220576996,105.453678899578,6839.15576171875,1739.01354980469,-15.8627141840172,-7.8448996909565,2.01295118939198,0.609736979007721,-0.411487221717834
"205",238,-84.2207299997896,46.1633999997103,251351.728079237,5117246.19718107,"2016-06-30","06-30",6,2016,"MISIN",1,176.5251617,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.317838299999977,176.937,0.411838299999999,176.543,0.017838299999994,176.808,0.28283829999998,7333.15057909858,37.8473842018468,6948.47216796875,1736.62121582031,-22.887847104635,-10.1565428692307,1.98098145804195,0.302718490362167,-0.353262156248093
"206",242,-84.2206099996517,46.1637299996398,251362.480132025,5117282.48516602,"2016-06-30","06-30",6,2016,"MISIN",1,176.5418243,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.301175699999988,176.937,0.39517570000001,176.543,0.001175700000005,176.808,0.266175699999991,7310.63355647327,37.8473842018468,7284.244140625,1813.25598144531,-19.1423880527963,-10.4151196142777,1.89088985342181,0.283447206020355,-0.039907079190016
"207",255,-84.2263200003677,46.1648999996353,250926.960887879,5117430.38328197,"2016-06-30","06-30",6,2016,"MISIN",1,176.3760223,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.466977700000001,176.937,0.560977700000024,176.543,0.166977700000018,176.808,0.431977700000004,6934.74110713965,50.3291442848222,7018.154296875,1780.96203613281,-21.3122693782127,-9.1027219480688,2.34130730344171,0.102844908833504,0.052650734782219
"208",257,-84.2267500004122,46.165240000026,250895.302342896,5117469.50820106,"2016-06-30","06-30",6,2016,"MISIN",1,176.3259583,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.517041699999993,176.937,0.611041700000015,176.543,0.21704170000001,176.808,0.482041699999996,6884.53579548388,50.3291442848222,7133.66845703125,1805.05346679688,-22.8610683624497,-11.0545130141979,2.06432516378744,-0.198718518018723,0.085307829082012
"209",265,-84.2282100002912,46.1662600002988,250787.206062977,5117587.41786074,"2016-06-30","06-30",6,2016,"MISIN",1,176.5157776,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.327222399999982,176.937,0.421222400000005,176.543,0.027222399999999,176.808,0.292222399999986,6726.00196129378,55.1661739356233,7428.60791015625,1871.8037109375,-18.8396600439314,-9.66036738192304,1.98465296104251,0.196239933371544,-0.265166640281677
"210",266,-84.2287299999895,46.1665999997902,250748.601778609,5117626.82618442,"2016-06-30","06-30",6,2016,"MISIN",1,176.3323975,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.510602499999976,176.937,0.604602499999999,176.543,0.210602499999993,176.808,0.47560249999998,6671.6220055596,55.1661739356233,7597.23046875,1908.85717773438,-24.0258150568166,-11.6841442248811,2.1034009489369,-0.079450398683548,0.263594478368759
"211",270,-84.2294200003327,46.1679900000386,250701.623214059,5117783.42719703,"2016-06-30","06-30",6,2016,"MISIN",1,176.451004,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.391995999999978,176.937,0.485996,176.543,0.091995999999995,176.808,0.356995999999981,6516.31179933254,163.495757369831,8510.2255859375,2120.30981445312,-22.0662046485501,-11.2252462882309,1.92286198950575,0.533637583255768,-0.42976513504982
"212",272,-84.2332099997416,46.1682399998762,250410.194696741,5117823.11797721,"2016-06-30","06-30",6,2016,"MISIN",1,176.3748322,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.468167800000003,176.937,0.562167800000026,176.543,0.16816780000002,176.808,0.433167800000007,6319.83276745751,23.0839015027049,5841.10400390625,1475.55578613281,-16.6521829274682,-5.71648309454887,2.91301183823099,0.41782620549202,-0.362035244703293
"213",273,-84.2334999996252,46.1682900003833,250388.035317613,5117829.58546708,"2016-06-30","06-30",6,2016,"MISIN",1,176.3583527,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.484647299999978,176.937,0.5786473,176.543,0.184647299999995,176.808,0.449647299999981,6302.31184113276,23.0839015027049,5841.10400390625,1475.55578613281,-19.3313923010218,-3.78991407942823,3.96912570716869,0.116534635424614,0.048169933259487
"214",274,-84.2325299998596,46.1683800000371,250463.319226227,5117836.53360419,"2016-06-30","06-30",6,2016,"MISIN",1,176.3316345,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.511365499999982,176.937,0.605365500000005,176.543,0.211365499999999,176.808,0.476365499999986,6337.88494864228,54.7922866852437,5215.8876953125,1309.171875,-18.1295274109814,-8.33164200159091,2.17598492680309,0.312178939580917,-0.190045595169067
"215",275,-84.2314800000019,46.1684499996679,250544.687762174,5117841.00907466,"2016-06-30","06-30",6,2016,"MISIN",1,176.4787903,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.364209699999975,176.937,0.458209699999998,176.543,0.064209699999992,176.808,0.329209699999979,6379.62510499692,1.90366931487057,1782.22680664062,396.839996337891,-16.2886303705346,-8.40962230348289,1.97498083393072,-0.016107879579067,0.019095307216048
"216",276,-84.231459999979,46.168460000129,250546.276858762,5117842.05727736,"2016-06-30","06-30",6,2016,"MISIN",1,176.4562531,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.386746899999991,176.937,0.480746900000014,176.543,0.086746900000008,176.808,0.351746899999995,6379.65408800036,1.90366931487057,1782.22680664062,396.839996337891,-16.2886303705346,-8.40962230348289,1.97498083393072,-0.016107879579067,0.019095307216048
"217",284,-84.2456800001319,46.1732400002258,249470.332185067,5118417.93531682,"2016-06-30","06-30",6,2016,"MISIN",1,176.5075531,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.335446899999994,176.937,0.429446900000016,176.543,0.035446900000011,176.808,0.300446899999997,5327.67934456715,48.7283345310451,8762.9580078125,2114.50830078125,-21.7605005540239,-6.62861126389665,3.16407555371663,0.428449243307114,-0.247700050473213
"218",287,-84.2458600003387,46.1736599998092,249458.348001479,5118465.16697918,"2016-06-30","06-30",6,2016,"MISIN",1,176.5161133,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.326886699999989,176.937,0.420886700000011,176.543,0.026886700000006,176.808,0.291886699999992,5280.40566906919,48.7283345310451,9260.0546875,2217.640625,-23.2824530737564,-12.037699383834,1.95245710493634,0.601576626300812,-0.284962981939316
"219",294,-84.2465200001978,46.1740400002459,249409.133821718,5118509.47066331,"2016-06-30","06-30",6,2016,"MISIN",1,176.4803162,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.362683799999985,176.937,0.456683800000008,176.543,0.062683800000002,176.808,0.327683799999988,5218.09888039062,58.7652613508433,9101.83203125,2173.02612304688,-19.4042031626568,-8.68645255097894,1.99263302179537,0.397948741912842,-0.342774003744125
"220",300,-84.24699999985,46.1744500002674,249373.949851878,5118556.53916879,"2016-06-30","06-30",6,2016,"MISIN",1,176.3332977,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.509702299999987,176.937,0.603702300000009,176.543,0.209702300000004,176.808,0.47470229999999,5160.01535090918,58.7652613508433,9349.806640625,2222.5947265625,-18.3124815152095,-9.14149536065023,1.93551879605614,0.354684263467789,-0.396746724843979
"221",313,-84.2487699996357,46.1750700000805,249240.155796535,5118631.01613691,"2016-06-30","06-30",6,2016,"MISIN",1,176.5172119,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.325788099999983,176.937,0.419788100000005,176.543,0.0257881,176.808,0.290788099999986,5032.14127920175,151.813666070821,8466.716796875,2007.51599121094,-21.5154753408383,-12.1539876074719,1.85476267249418,0.390877544879913,-0.313209652900696
"222",318,-84.2500599997691,46.1760999999151,249145.278357306,5118749.53052731,"2016-06-30","06-30",6,2016,"MISIN",1,176.3725433,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.4704567,176.937,0.564456700000022,176.543,0.170456700000017,176.808,0.435456700000003,4883.54212704667,38.1642944150257,8118.4716796875,1916.66809082031,-20.2288033762402,-9.71995322298721,1.77781609057002,0.361047983169556,-0.348013490438461
"223",320,-84.2503000000449,46.1764000002599,249128.120469763,5118783.62041236,"2016-06-30","06-30",6,2016,"MISIN",1,176.8247223,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.018277699999999,176.937,0.112277700000021,176.543,-0.281722299999984,176.808,-0.016722299999998,4845.37784267339,38.1642944150257,8040.541015625,1897.59545898438,-18.9736859370313,-10.8956358172204,1.77247119011078,0.500043630599976,-0.432792007923126
"224",323,-84.2502500004371,46.1772200003029,249135.712215417,5118874.56684472,"2016-06-30","06-30",6,2016,"MISIN",1,176.3059845,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.537015499999995,176.937,0.631015500000018,176.543,0.237015500000012,176.808,0.502015499999999,4767.76665808252,41.1100874328662,7742.62646484375,1832.49853515625,-20.1377638211349,-9.83473216850059,2.08259071288332,0.461355417966843,-0.374510526657104
"225",325,-84.2499599996542,46.1775300002094,249159.505436095,5118908.09178974,"2016-06-30","06-30",6,2016,"MISIN",1,176.2750702,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.567929800000002,176.937,0.661929800000024,176.543,0.267929800000019,176.808,0.532929800000005,4749.00263491624,41.1050699845203,7829.28857421875,1853.29943847656,-21.1481686194275,-9.46541172611334,2.19113451385887,0.479948043823242,-0.445911824703217
"226",328,-84.2496299997247,46.177820000093,249186.294473713,5118939.26829118,"2016-06-30","06-30",6,2016,"MISIN",1,176.3274384,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.515561599999984,176.937,0.609561600000006,176.543,0.215561600000001,176.808,0.480561599999987,4734.00555550172,41.1050699845203,7982.4169921875,1887.4833984375,-20.451371386959,-9.03614779542715,2.17741164040852,0.456590056419373,-0.320091903209686
"227",331,-84.2492599997492,46.1781200004378,249216.215902308,5118971.42953196,"2016-06-30","06-30",6,2016,"MISIN",1,176.3067474,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.536252599999983,176.937,0.630252600000006,176.543,0.2362526,176.808,0.501252599999987,4719.95634046151,33.6651679745601,8094.6015625,1913.56494140625,-18.8749825123067,-7.50073885728246,2.23211719120809,0.514139652252197,-0.308842092752457
"228",332,-84.2488899997736,46.1782799997223,249245.49997677,5118988.03635338,"2016-06-30","06-30",6,2016,"MISIN",1,176.5648651,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.278134899999998,176.937,0.37213490000002,176.543,-0.021865099999985,176.808,0.243134900000001,4719.5528292749,33.6651679745601,8203.8125,1938.78332519531,-20.0585338868093,-9.34890592915589,2.08629481476742,0.382792741060257,-0.256632685661316
"229",334,-84.2484799997521,46.1785299995598,249278.280492138,5119014.51623123,"2016-06-30","06-30",6,2016,"MISIN",1,176.445816,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.397183999999982,176.937,0.491184000000004,176.543,0.097183999999999,176.808,0.362183999999985,4712.52245203204,31.9332958619357,8328.13671875,1966.6435546875,-20.8076580797166,-11.4968965079607,2.1120780386871,0.395929038524628,-0.227312073111534
"230",335,-84.2481699998456,46.1787200002279,249303.070005898,5119034.64619378,"2016-06-30","06-30",6,2016,"MISIN",1,176.389267,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.453733,176.937,0.547733000000022,176.543,0.153733000000017,176.808,0.418733000000003,4707.35831586718,31.9332958619357,8440.095703125,1993.23132324219,-20.4960304645371,-9.50591212373702,2.28535579761143,0.342328816652298,-0.232562273740768
"231",336,-84.2476100001014,46.1790500001574,249347.790480577,5119069.54066689,"2016-06-30","06-30",6,2016,"MISIN",1,176.5062408,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.336759199999989,176.937,0.430759200000011,176.543,0.036759200000006,176.808,0.301759199999992,4699.79846935163,50.0157418645277,8387.49609375,1979.62634277344,-14.4761946079697,-5.19747015650116,2.36516087021481,0.528045296669006,-0.390854120254517
"232",338,-84.2471699995958,46.1793800000871,249383.249301009,5119104.81454516,"2016-06-30","06-30",6,2016,"MISIN",1,176.4482269,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.394773099999981,176.937,0.488773100000003,176.543,0.094773099999998,176.808,0.359773099999984,4687.77799198992,50.0157418645277,8600.619140625,2029.49645996094,-19.5263247166363,-8.25757459627854,2.29039554198321,0.412401497364044,-0.332851141691208
"233",339,-84.2465200001978,46.1795899998787,249434.368994694,5119126.09290185,"2016-06-30","06-30",6,2016,"MISIN",1,176.4500732,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.392926799999998,176.937,0.48692680000002,176.543,0.092926800000015,176.808,0.357926800000001,4696.41634853737,41.2641543818188,9458.845703125,2235.76098632812,-22.1285007287313,-8.26588145153845,2.5143797080321,0.363830327987671,-0.391381710767746
"234",341,-84.2460700001304,46.1797900001086,249470.007676614,5119146.89229578,"2016-06-30","06-30",6,2016,"MISIN",1,176.3836975,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.459302499999978,176.937,0.553302500000001,176.543,0.159302499999995,176.808,0.424302499999982,4697.77816920464,36.1199811191801,10065.048828125,2385.75903320312,-19.144463809883,-9.81730242759323,2.02832733102945,0.52135306596756,-0.366597563028336
"235",342,-84.2456299996247,46.1798999997853,249504.465254235,5119157.72411836,"2016-06-30","06-30",6,2016,"MISIN",1,176.3401642,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.502835799999986,176.937,0.596835800000008,176.543,0.202835800000003,176.808,0.467835799999989,4707.23214275187,36.1199811191801,10106.8095703125,2403.09912109375,-16.7797493783196,-8.57924959055282,1.75799858927587,0.505788028240204,-0.457559406757355
"236",1260,-84.222100000015,46.1631699998956,251244.927494955,5117224.9373267,"2016-06-30","06-30",6,2016,"MISIN",1,176.5501709,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.292829099999977,176.937,0.3868291,176.543,-0.007170900000006,176.808,0.257829099999981,7286.74291125217,49.7599480572426,6724.564,1703.599,-19.5784927024247,-10.5524498785657,1.81960906610404,0.184148013591766,-0.227296158671379
"237",1261,-84.2214600001788,46.1632200004028,251294.560712387,5117228.48643335,"2016-06-30","06-30",6,2016,"MISIN",1,176.5623627,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,0.280637299999995,176.937,0.374637300000018,176.543,-0.019362699999988,176.808,0.245637299999999,7313.23772229618,49.7599480572426,7023.946,1763.079,-20.705177203347,-10.9831490762114,1.90731416249877,0.264417916536331,-0.446761280298233
"238",1265,-84.2284400001059,46.1653299996798,250765.246967636,5117484.81436429,"2016-06-30","06-30",6,2016,"MISIN",1,176.8629761,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.843,-0.019976100000008,176.937,0.074023900000015,176.543,-0.319976099999991,176.808,-0.054976100000005,6798.20097537053,104.927019174701,0,0,-21.8721458966208,-16.416632405893,1.24734159469653,0.663843393325806,-0.493812412023544
"239",243,-84.218139999961,46.163740000101,251553.206067889,5117275.8597445,"2016-07-05","07-05",7,2016,"MISIN",1,176.2935333,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.826,0.532466699999986,176.963,0.669466699999987,176.666,0.37246669999999,176.825,0.531466699999982,7432.45704881098,31.7394800811707,7192.30810546875,1763.47094726562,-14.4831353127304,-6.92206069344211,2.36551991005981,0.281408727169037,-0.114515654742718
"240",246,-84.2178100000314,46.1639099998467,251579.447595693,5117293.7140665,"2016-07-05","07-05",7,2016,"MISIN",1,176.5482635,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.826,0.277736500000003,176.963,0.414736500000004,176.666,0.117736500000007,176.825,0.276736499999998,7434.74801035916,31.7394800811707,7634.84228515625,1865.21472167969,-17.5046127928227,-6.92135192386188,2.45118436968485,0.525214612483978,-0.386573702096939
"241",248,-84.2174499996178,46.1643300003293,251609.131238237,5117339.25043504,"2016-07-05","07-05",7,2016,"MISIN",1,176.5248871,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.826,0.301112899999993,176.963,0.438112899999993,176.666,0.141112899999996,176.825,0.300112899999988,7417.76145568805,54.356963620847,8023.35791015625,1948.50561523438,-18.5957426344652,-7.04379219133673,2.94971874831911,0.336149215698242,-0.307475477457047
"242",249,-84.2137600003237,46.1643900003982,251894.261482716,5117334.372428,"2016-07-05","07-05",7,2016,"MISIN",1,176.4919891,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.826,0.334010899999981,176.963,0.471010899999982,176.666,0.174010899999985,176.825,0.333010899999977,7603.72278686075,82.8050593586809,7797.138671875,1859.15905761719,-19.4776845813897,-7.75349659570371,2.44772653488949,0.333699196577072,-0.056720081716776
"243",250,-84.2107599995743,46.164480000052,252126.259676139,5117334.99591975,"2016-07-05","07-05",7,2016,"MISIN",1,176.3618469,"NOAA_USACE","Rock Cut",46.2648,-84.1912,9076024,176.826,0.464153100000004,176.963,0.601153100000005,176.666,0.304153100000008,176.825,0.4631531,7756.05562366045,71.7375170303975,8042.8564453125,1881.14965820312,-18.3244549186119,-8.02217875827223,2.26893240310389,0.303815484046936,-0.062414266169071
